sentence,target
"W hotelu Skansen byli śmy tylko jedną dobe . Rzeczywiście architektura obiektu zachwyca . Trzy budynki ; Woda , Ogień i Sacrum . Każdy w podobnych gabarytach , ale innym wykończeniu na zewnątrz . Wspanianiałe lobby , niesamowita sala koncertowa , niezłe baseny , zewnętrzne jacuzzi . Dużo przestrzeni na zewnątrz , otoczenie lasu . Poza tym , lekkie rozczarowanie . Pokój superior z antresolą urządzony meblami oraz tekstyliami z Ikea . W połączeniu z obrazem architektury całego obiektu - tandetnie . Kolejne przykre wrażenie to śniadanie . Po wejściu na salę zastali śmy pobojowisko : resztki jedzenia na podłodze , poprzewracane filiżanki , mokro wokół ekspresu do kawy , nieprzyjemny widok . Nic dziwnego , na sali pracowała tylko jedna osoba . Mieli śmy wrażenie , że zarządzanie hotelem zawodzi na całej linii . A może to brak wyszkolenia personelu ? W trakcie wymeldowywania i dziękowania za gościnę p . recepcjonistka rozmawiała ze znajomymi zamiast z uśmiechem żegnać gości . Przezież to takie normalne ! Wszystkim , którzy się wahaja , mimo tych niedociągnięć polecam .",0
"To wszystko już powstaje w Katowicach – w Szpitalu nr 5 działa oddział chirurgii onkologicznej , zatrudniono specjalistów , jest również nowoczesna pracownia mammografii z mammografem spektralnym . Urządzenie to wykonuje dwa rodzaje zdjęć po podaniu pacjentce kontrastu i pozwala radiologowi pewniej stawiać rozpoznanie , bo zdjęcia są jeszcze dokładniejsze . Jak podkreślił Jorg , jednostka "" breast unit "" to nie tylko diagnostyka , operacje , chemio - i radioterapia , ale również dalsza kompleksowa opieka nad pacjentkami . W katowickim ośrodku będą mogły one liczyć na rehabilitację , pomoc psychologa lub psychiatry , a nawet konsultację chirurga plastycznego . W placówce dyżury pełnić też będą stowarzyszenia amazonek i innych organizacji działających na rzecz osób chorujących na raka piersi .",0
"Była m u Pani doktor dwukrotnie i żałuję każdej wizyty . W pierwszej ciąży zaniepokoiła mnie jakaś błahostka ale oczywiście naczytała m się w Internecie samych strasznych rzeczy więc umówiła m się do lekarza , który miał akurat wolny termin i niestety trafiła m na p Saif : ( . Pani doktor dosłownie mnie wyśmiała . Wizyta w prywatnej placówce trwała 5 minut a pani doktor nawet nie czy coś mnie jeszcze niepokoi , jak się czuje NIC . Druga wizyta to druga ciąża i badanie usg . Podobna sytuacja . W związku z nieobecnością lekarza prowadzącego musiała m umówić się do innego lekarza na ostatnie przed porodem usg ( III trymestru ) . Pani doktor zawołała mnie do gabinety z kilkuminutowym opóźnieniem - mimo , iż poprzednia wizyta skończyła się 10 minut przed terminem . W trakcie wykonywania badania uzyskała m informację , że wszystko jest w porządku , natomiast przed wręczaniu mi opisu badania p . doktor powiedziała , że nie zrobiła połowy badań , które wykonuj się na usg III trymestru bo ni ma na to czasu i mam się umówić na kolejną wizytę . Stwierdziła z półuśmiechem , że skoro dziecko miało wszystkie narządy na poprzednich badaniach to teraz mu one nie wyparowały i raczej nie trzeba tego sprawdzać : ( . Przecież na tym polegają badania I , II i III trymestru - żeby dokładnie zbadać anatomię dziecka . Nigdy nie spotkam się z takim podejściem i takimi komentarzami ze strony lekarza , mimo iż w poprzedniej bliźniaczej ciąży miała m wykonywane badania usg co dwa tygodnie . Nigdy lekarz nie powiedział mi , że czegoś nie zbadał bo nie ma czasu - nawet w sytuacjach kiedy czas wizyty był taki jak dla ciąży pojedynczej . Zdecydowanie odradzam p . Janczak - Saif .",0
Lekarz bardzo zdawkowo poinformowal mnie co mi dolega . Zaproponował zabieg krioterapii nie wspominając ani słowem ze może być on bolesny . W trakcie zabiegu nawet nie zapytał czy wszystko ze mną OK . Po wyjściu z gabinetu zrobiło mi sie słabo . Udał em sie do toalety gdzie zauważył em ze zabieg spowodował krwawienie . Na to tez nie bylem przygotowany . Tak więc moja pierwsza w życiu wizyta u proktologia okazała się raczej traumatyczna .,0
"bardzo miły i pewnie z dużą wiedzą teoretyczną i na tym sie kończy . . osoba bardzo roztargniona , często zapominał o badaniach i interpretacji wyników , czego później się wypierał ; podczas wizyty mówił że zapisze jakieś leki po czym zapominał wypisać owej recepty , miała m do niego duże zaufanie , ale zawiódł je . Myslę , że nie warto uczęszczać do profesorów , bo oni mają zbyt wiele innych obowiązków ( szpital , prywatna praktyka , studenci , prace naukowe . . ) żeby przjmowac sie pacjentami ( dodam że wizyty miała m w prywatym gab . )",0
"K . A . : W Polsce pojawiły się opinie , że jesteśmy zwolennikami i propagatorami snu polifazowego , a my tylko chcemy dać ludziom możliwość przestawienia się na sen polifazowy . My zawsze podkreślamy , że najzdrowszy jest sen 9 - godzinny i takiego snu nic nie zastąpi . Zdarzają się jednak w życiu człowieka takie momenty , w których trudno jest spać 9 godzin . Dlatego nasze urządzenie może pozwolić ustabilizować sen tak , aby zawsze wychodził on nam na dobre . Jeżeli ktoś śpi regularnie 4 godziny , bo na tyle pozwala mu praca , to nie będą do niego przemawiały argumenty , żeby spać 9 godzin , bo to jest zdrowe . Trzeba znaleźć rozwiązanie jak mu pomóc zoptymalizować te 4 godziny . PAP : Dla kogo przede wszystkim przeznaczone będzie urządzenie ?",0
"Na początku miłe zaskoczenie , bo hotel zadzwonił po rezerwacji i poinformował nas że będą w tym czasie 2 wesela więc możemy oczywiście zrezygnować lub umieszczą nas jak najdalej od wesela . Ale po przyjeździe pokój okazał się być tuż nad wejściem do sali bankietowej , po interwencji w recepcji zmieniono nam pokój na oddalony od sali ale nadal z oknami na patio czyli tam gdzie goście wychodzili palić , parkowali auta i nad ranem urządzali typowo weselne awanturki . Jedzenie kiepskie , nie polecam , pokoje do remontu . . . i to gruntownego . Na drugim piętrze lekki zapaszek nikotyny , choć pokoje ponoć dla niepalących ( komentarz pani z recepcji odnośnie zapachu "" kiepa "" "" wie Pani jak jest , palić nie wolno , ale goście swoje . . . "" hmm ) zdecydowanie nie standard 3 gwiazdek , nawet nie 2 . Ogólnie , miejsce z którego można by wykrzesać fajną atmosferę , jednak zaniedbane i zakurzone . Sala bankietowa w historycznej części , kameralna i klimatyczna ( nie dziwne że chętnie wynajmowana na wesela ) .",0
"Podobnie jak poprzednicy mam złą opinię o pani dr . Ja usłyszała m , że z jej doświadczenia wynika iż nie ma znaczenia moment wykrycia nowotworu ( faza początkowa czy zaawansowana ) , długość życia jest podobna ! ! ! To po co wszyscy lekarze namawiają do badań profilaktycznych , skoro jest tak jak twierdzi pani dr . Na pytanie kiedy zrobimy tomografię usłyszała m "" zobaczymy "" . PET też nie był wart mojej osoby , na szczęście otrzymała m skierowanie w innym ośrodku i niestety wynik nie jest dobry . Pani dr jest wypalona , niestety cierpią pacjenci . Elżbieta .",0
"Chodziła m do doktora w pierwszej ciąży . Wszystkie badania były zlecane , ale nic poza tym . Brakowało kontaktu z doktorem , na pytania owszem odpowiadał , jednak sam był oszczędny w słowach . Nie proponował porodu na Szparagowej , więc na dobrą sprawę z porodem została m sama . Ale mam nauczkę na przyszłość , żeby wybierać takiego lekarza który poprowadzi do końca .",0
"Zgadzam się z opinią poniżej ! ! ! Miała m tą nieprzyjemność doświadczyć tego na własnej skórze , trafiła m do szpitala w Piasecznie tydzień temu z ciążą obumarłą ( moje drugie poronienie pierwsze było w styczniu też tego roku ) . Pani doktor wykonała mi usg , strasznie się denerwowała przy tym , że ja płaczę . Wiadomo , że dla każdej kobiety poronienie jest traumatycznym przeżyciem a to było moje drugie w tym roku , teraz ciąża bliźniacza ! ! Podano mi proszki po których miała m wyronić , rano Pani doktor na obchodzie pyta mnie czy wyroniła m ( skąd mam wiedzieć przecież to ona jest lekarzem ) Zrobiła mi usg i stwierdzono , że nie wyroniła m i że trzeba zrobić zabieg . . . gdy zapytała m czy skoro drugi raz mi się to przytrafiło to może powinna m jakieś badania zrobić Pani doktor powiedziała , że nie , że jak poronię trzeci raz to wtedy . . . . ok nadszedł czas zabiegu . . . gdy próbowano mnie uśpić ja bardzo się denerwowała m i płakała m gdy anestezjolog próbował mnie uspokoić tuż przed zaśnięciem usłyszała m słowa Pani doktor , że teraz to już nie ma co płakać dziewczyno . . . wybudzono mnie z narkozy , strasznie bolał mnie brzuch podano mi kroplówkę i powiedziano , że wychodzę do domu . . . ale ja cały czas źle się czuła m i ups . . . dostała m gorączki . . . następne proszki , położna powiedziała , że nie wie co ma zrobić ze mną . . . to podano mi kolejną kroplówkę i proszki i wypisano do domu . Pani doktor po zabiegu nawet nie pofatygowała się do mnie no bo po co interesować się pacjentami jak w tym czasie można się napić kawy ! ! ! Co więcej zabieg miała m koło godziny 12 a wypis ze szpitala 12 ; 29 był gotowy : ) na wypisie nie ma żadnych wyników badań , nawet nie ma dokładnego wieku ciąży i napisane , że to ciąża bliźniacza ! ( Porównując do mojego poprzedniego pobytu w szpitalu przy poprzednim zabiegu ) . Dodam jeszcze , że potrzebowała m skorzystać z wizyty psychologa ale Nasz szpital w Piasecznie nie posiada ! Po tygodniu mojego bardzo złego samopoczucia poszła m na kontrolna wizytę do lekarza i okazało się , że mimo tego co przeszła m to jeszcze nie została m całkowicie wyłyżeczkowana , mam infekcję i zabieg trzeba koniecznie powtórzyć . . . i dzięki temu dziś musiała m znowu mierz zabieg i cierpieć na nowo ! Bardzo dziękuję i nie polecam Pani doktor !",0
"Stanowisko managera obiektu noclegowego The Bonerowski Palace w Krakowie objęła 1 czerwca br . Maria Zatoń . Maria Zatoń doświadczenie zdobywała w sieci Accor , Grupie Hoteli WAM , a także hotelach prywatnych . Z zawodu i zamiłowania hotelarz , oprócz studiów z zakresu turystyki , ukończyła podyplomowe studia z zakresu Public Relations oraz marketingu w internecie . Przez ostatnie lata pracowała jako kierownik ds . hotelowych , a następnie dyrektor gwiazdkowego Hotelu Maksymilian w Krakowie . W The Bonerowski Palace odpowiedzialna będzie za nadzór nad operacyjnym funkcjonowaniem obiektu oraz za sprzedaż .",0
"Pewnie gdyby nie była to podróż służbowa , nie przeszkadzało by mi to tak bardzo , ale dziwnym jest fakt , że w hotelu w centrum jednego z najczęściej odwiedzanych miast na świecie , obsługa nie mówi płynnie po angielsku . Ogólne wrażenie hotelu raczej średnie . W pokoju podstawka od czajnika przymocowana do półki ! ! ? ? Pokój nie był dokładnie sprzątnięty po ostatnich lokatorach ( papierki po cukrze ) , na dodatek dostała m poplamiony ręcznik , brak butelki wody do picia w pokoju . Punkty na plus przyznaję za super śniadania . Wybór faktycznie ogromny . Ogólne wrażenie - bez rewelacji .",0
"niestety sugerując się pozytywnymi opiniami skierowali śmy się do Pani Ani ; rzeczywiście pierwsza wizyta miła i sympatyczna , teoretycznie pełne zaangażowanie itp . niestety jak się okazuje trochę na pokaz . dieta okazała się nie uwzględniać tego o czym rozmawiali śmy przez ponad godzinę , tak w ogóle to niektóre pozycje z diety odnosiły się do innych osób ( zupełnie inne imiona ) stąd też prosty wniosek , że nie są to diety indywiduwalne , a standardy podsyłane kolejnym "" pacjentom "" ; nie ma jasnego planu diety opartego na przyjętych założeniach ( celach do osiągnięcia przez konkretną osobę ) ; poza tym bardzo niejasne zasady rozliczeń , za pierwszą dietę zarządano od nas blisko 400 zł ( bez rachunku : ) czy chociaż paragonu ) ; po kolejnych dwóch czy trzech tygodniach padła propozycja nowej diety za kolejne 200 zł ; w mojej ocenie zwyczajne naciągactwo ; drugie spotkanie ( teoretycznie już w cenie poprzedniego ) trwało 20 minut i zdało się zauważyć , że nawet nasze dziecko Pani Ani już przeszkadzało ( przy pierwszej wizycie / płatnej / było zupełnie inaczej ) ; po informacji o naszej rezygnacji ze współpracy nie było nawet najmniejszego pytania o przyczynę ; cóż kolejny naiwniak zapłacił więc sprawa załatwiona ; zastanówcie się zanim się zdecydujecie . . . .",0
"Hotel w internecie reklamujący się jako 4 * i przedstawiony na pięknych zdjęciach wygląda jak z filmowego koszmaru ! ! ! Ciemny , zdewastowany , zagrzybiony , brudny i śmierdzący . Pokoje nie nadające się do mieszkania , wybite szyby , kapiace sufity , pajęczyny , brudne wykładziny , wyrwane klamki , brak żarówek i kinkiety , zerwana posadzka na tarasach i w czasie wypoczynkowej . Basen i sala zabaw nie nadająca się do użytku . Nie dzialaja karty do pokoi , w niektorych trwal remont mimo ze meldowali tam gosci . Właściciel hotelu chowa się przed ludźmi , nie chce zwrócić pieniędzy za nierealizowana ofertę . Oszustwo a nie święta wielkanocne ! ! !",0
"Powinno być zero albo nawet - 10 . Najgorszy lekarz u jakiego dotychczas była m . Poszła m z 3 miesięcznym niemowlakiem ze względu na kolki . Dostała m zestaw wszystkich możliwych leków homeopatycznych do podania w jednym miksie . Mała po tym dostała jeszcze większych kolek . Jak poprosiła m o pomoc - na karteczce którą dostała m było napisane , że w przypadku nie powodzenia leczenia mogę o taką pomoc się zgłosić - to nawet nie było telefonu zwrotnego . A wizyta do tanich nie należy bo 250 zł . Nie wiem za co . I wcale godzinę nie trwała .",0
"Jedyną grupą hotelową , która odnotowała spadek jest niemiecka TUI Hotels & Resorts . Jej potencjał zmniejszył się o 3 hotele z 835 pokojami , co jest związane ze sprzedażą nieruchomości hotelowych przez partnerskie wobec TUI firmy w przeżywających kryzys Grecji i Hiszpanii . „ Rynek europejski stał się ofiarą permanentnej restrukturyzacji , która prowadzi do eliminacji tysięcy przestarzałych pomieszczeń , które przestały odpowiadać potrzebom rynku . Ich wymiana przez sieci na nowoczesne jest tylko częściowa . Udział grup hotelowych , mimo kurczenia się rynku , rosną . Rozwój franczyzy prowadzi do zwiększania liczby obiektów i pokoi w sieciach kosztem hoteli niezależnych . Możemy pogratulować sobie tak znacznej poprawy produktów , dzięki podniesieniu standardów , jednak istnieje silna potrzeba nowych inwestycji , by uniknąć deficytu na głównych rynkach turystycznych .",0
